#    L    TT             EE             TE             PP             TP          
   552   0.256219E+04   0.660820E+01  -0.186396E+02   0.697904E+06  -0.440023E+03
   553   0.256204E+04   0.664577E+01  -0.172976E+02   0.695616E+06  -0.436615E+03
   554   0.256165E+04   0.668995E+01  -0.159575E+02   0.693338E+06  -0.433260E+03
   555   0.256101E+04   0.673858E+01  -0.146204E+02   0.691069E+06  -0.429955E+03
   556   0.256013E+04   0.679243E+01  -0.132864E+02   0.688811E+06  -0.426701E+03
   557   0.255908E+04   0.685080E+01  -0.119577E+02   0.686562E+06  -0.423496E+03
   558   0.255778E+04   0.691523E+01  -0.106337E+02   0.684324E+06  -0.420338E+03
   559   0.255623E+04   0.698354E+01  -0.931532E+01   0.682094E+06  -0.417227E+03
   560   0.255458E+04   0.705651E+01  -0.800428E+01   0.679875E+06  -0.414162E+03
   561   0.255252E+04   0.713492E+01  -0.670074E+01   0.677665E+06  -0.411140E+03
   562   0.255044E+04   0.721884E+01  -0.540559E+01   0.675465E+06  -0.408161E+03
   563   0.254809E+04   0.730680E+01  -0.411751E+01   0.673274E+06  -0.405223E+03
   564   0.254557E+04   0.740110E+01  -0.284189E+01   0.671093E+06  -0.402326E+03
   565   0.254278E+04   0.749880E+01  -0.157516E+01   0.668922E+06  -0.399468E+03
   566   0.253980E+04   0.760217E+01  -0.320479E+00   0.666759E+06  -0.396648E+03
   567   0.253664E+04   0.770978E+01   0.922740E+00   0.664607E+06  -0.393865E+03
   568   0.253329E+04   0.782316E+01   0.215284E+01   0.662463E+06  -0.391117E+03
   569   0.252967E+04   0.794160E+01   0.337188E+01   0.660329E+06  -0.388404E+03
   570   0.252593E+04   0.806442E+01   0.457449E+01   0.658204E+06  -0.385723E+03
   571   0.252192E+04   0.819239E+01   0.576273E+01   0.656088E+06  -0.383074E+03
   572   0.251772E+04   0.832483E+01   0.693644E+01   0.653981E+06  -0.380456E+03
   573   0.251339E+04   0.846177E+01   0.809321E+01   0.651883E+06  -0.377867E+03
   574   0.250886E+04   0.860401E+01   0.923437E+01   0.649795E+06  -0.375307E+03
   575   0.250413E+04   0.875010E+01   0.103575E+02   0.647715E+06  -0.372773E+03
   576   0.249927E+04   0.890158E+01   0.114640E+02   0.645645E+06  -0.370265E+03
   577   0.249413E+04   0.905774E+01   0.125521E+02   0.643583E+06  -0.367781E+03
   578   0.248885E+04   0.921789E+01   0.136209E+02   0.641530E+06  -0.365321E+03
   579   0.248345E+04   0.938357E+01   0.146711E+02   0.639486E+06  -0.362883E+03
   580   0.247791E+04   0.955332E+01   0.157001E+02   0.637451E+06  -0.360465E+03
   581   0.247200E+04   0.972720E+01   0.167102E+02   0.635424E+06  -0.358067E+03
   582   0.246604E+04   0.990599E+01   0.176988E+02   0.633407E+06  -0.355688E+03
   583   0.245993E+04   0.100890E+02   0.186651E+02   0.631397E+06  -0.353325E+03
   584   0.245368E+04   0.102763E+02   0.196104E+02   0.629397E+06  -0.350979E+03
   585   0.244729E+04   0.104678E+02   0.205330E+02   0.627405E+06  -0.348647E+03
   586   0.244067E+04   0.106630E+02   0.214328E+02   0.625421E+06  -0.346328E+03
   587   0.243399E+04   0.108633E+02   0.223096E+02   0.623446E+06  -0.344022E+03
   588   0.242708E+04   0.110674E+02   0.231617E+02   0.621480E+06  -0.341727E+03
   589   0.242002E+04   0.112759E+02   0.239905E+02   0.619522E+06  -0.339442E+03
   590   0.241281E+04   0.114874E+02   0.247950E+02   0.617572E+06  -0.337165E+03
   591   0.240551E+04   0.117043E+02   0.255743E+02   0.615630E+06  -0.334896E+03
   592   0.239807E+04   0.119236E+02   0.263276E+02   0.613697E+06  -0.332633E+03
   593   0.239047E+04   0.121482E+02   0.270569E+02   0.611771E+06  -0.330375E+03
   594   0.238263E+04   0.123761E+02   0.277590E+02   0.609854E+06  -0.328120E+03
   595   0.237471E+04   0.126066E+02   0.284361E+02   0.607945E+06  -0.325868E+03
   596   0.236677E+04   0.128426E+02   0.290856E+02   0.606044E+06  -0.323617E+03
   597   0.235867E+04   0.130797E+02   0.297089E+02   0.604152E+06  -0.321367E+03
   598   0.235063E+04   0.133217E+02   0.303052E+02   0.602267E+06  -0.319115E+03
   599   0.234235E+04   0.135671E+02   0.308750E+02   0.600390E+06  -0.316860E+03
   600   0.233390E+04   0.138161E+02   0.314166E+02   0.598521E+06  -0.314602E+03
   601   0.232535E+04   0.140686E+02   0.319306E+02   0.596659E+06  -0.312340E+03
   602   0.231671E+04   0.143231E+02   0.324159E+02   0.594806E+06  -0.310072E+03
   603   0.230790E+04   0.145820E+02   0.328744E+02   0.592960E+06  -0.307800E+03
   604   0.229914E+04   0.148430E+02   0.333037E+02   0.591122E+06  -0.305524E+03
   605   0.229022E+04   0.151068E+02   0.337039E+02   0.589292E+06  -0.303242E+03
   606   0.228127E+04   0.153734E+02   0.340750E+02   0.587469E+06  -0.300957E+03
   607   0.227201E+04   0.156429E+02   0.344164E+02   0.585654E+06  -0.298666E+03
   608   0.226288E+04   0.159153E+02   0.347279E+02   0.583847E+06  -0.296372E+03
   609   0.225373E+04   0.161891E+02   0.350092E+02   0.582047E+06  -0.294073E+03
   610   0.224442E+04   0.164650E+02   0.352598E+02   0.580254E+06  -0.291770E+03
   611   0.223508E+04   0.167438E+02   0.354803E+02   0.578469E+06  -0.289464E+03
   612   0.222573E+04   0.170256E+02   0.356709E+02   0.576692E+06  -0.287153E+03
   613   0.221622E+04   0.173065E+02   0.358293E+02   0.574922E+06  -0.284838E+03
   614   0.220676E+04   0.175911E+02   0.359564E+02   0.573159E+06  -0.282519E+03
   615   0.219721E+04   0.178765E+02   0.360528E+02   0.571404E+06  -0.280196E+03
   616   0.218765E+04   0.181648E+02   0.361181E+02   0.569656E+06  -0.277870E+03
   617   0.217814E+04   0.184546E+02   0.361519E+02   0.567915E+06  -0.275540E+03
   618   0.216855E+04   0.187458E+02   0.361531E+02   0.566182E+06  -0.273207E+03
   619   0.215887E+04   0.190393E+02   0.361245E+02   0.564456E+06  -0.270870E+03
   620   0.214932E+04   0.193321E+02   0.360635E+02   0.562737E+06  -0.268530E+03
   621   0.213961E+04   0.196272E+02   0.359704E+02   0.561025E+06  -0.266186E+03
   622   0.212996E+04   0.199230E+02   0.358449E+02   0.559320E+06  -0.263839E+03
   623   0.212038E+04   0.202189E+02   0.356889E+02   0.557622E+06  -0.261489E+03
   624   0.211070E+04   0.205156E+02   0.355007E+02   0.555932E+06  -0.259136E+03
   625   0.210102E+04   0.208131E+02   0.352798E+02   0.554248E+06  -0.256780E+03
   626   0.209139E+04   0.211114E+02   0.350274E+02   0.552571E+06  -0.254421E+03
   627   0.208183E+04   0.214099E+02   0.347432E+02   0.550901E+06  -0.252059E+03
   628   0.207226E+04   0.217084E+02   0.344268E+02   0.549238E+06  -0.249694E+03
   629   0.206275E+04   0.220071E+02   0.340787E+02   0.547582E+06  -0.247326E+03
   630   0.205316E+04   0.223059E+02   0.336978E+02   0.545933E+06  -0.244956E+03
   631   0.204363E+04   0.226048E+02   0.332867E+02   0.544291E+06  -0.242584E+03
   632   0.203425E+04   0.229031E+02   0.328429E+02   0.542655E+06  -0.240208E+03
   633   0.202478E+04   0.232023E+02   0.323682E+02   0.541026E+06  -0.237831E+03
   634   0.201544E+04   0.234995E+02   0.318623E+02   0.539404E+06  -0.235451E+03
   635   0.200618E+04   0.237976E+02   0.313253E+02   0.537789E+06  -0.233069E+03
   636   0.199683E+04   0.240958E+02   0.307574E+02   0.536180E+06  -0.230684E+03
   637   0.198763E+04   0.243913E+02   0.301578E+02   0.534577E+06  -0.228298E+03
   638   0.197849E+04   0.246878E+02   0.295283E+02   0.532981E+06  -0.225909E+03
   639   0.196942E+04   0.249822E+02   0.288676E+02   0.531392E+06  -0.223519E+03
   640   0.196042E+04   0.252769E+02   0.281769E+02   0.529809E+06  -0.221127E+03
   641   0.195148E+04   0.255703E+02   0.274559E+02   0.528233E+06  -0.218733E+03
   642   0.194254E+04   0.258617E+02   0.267050E+02   0.526663E+06  -0.216337E+03
   643   0.193375E+04   0.261534E+02   0.259243E+02   0.525100E+06  -0.213939E+03
   644   0.192510E+04   0.264417E+02   0.251143E+02   0.523543E+06  -0.211540E+03
   645   0.191644E+04   0.267295E+02   0.242748E+02   0.521992E+06  -0.209140E+03
   646   0.190786E+04   0.270161E+02   0.234062E+02   0.520447E+06  -0.206738E+03
   647   0.189949E+04   0.273007E+02   0.225084E+02   0.518909E+06  -0.204334E+03
   648   0.189105E+04   0.275842E+02   0.215828E+02   0.517377E+06  -0.201930E+03
   649   0.188282E+04   0.278651E+02   0.206285E+02   0.515851E+06  -0.199524E+03
   650   0.187467E+04   0.281440E+02   0.196466E+02   0.514331E+06  -0.197117E+03
   651   0.186659E+04   0.284225E+02   0.186367E+02   0.512817E+06  -0.194709E+03
   652   0.185859E+04   0.286984E+02   0.175995E+02   0.511310E+06  -0.192301E+03
   653   0.185081E+04   0.289708E+02   0.165362E+02   0.509808E+06  -0.189892E+03
   654   0.184304E+04   0.292419E+02   0.154475E+02   0.508313E+06  -0.187484E+03
   655   0.183535E+04   0.295109E+02   0.143324E+02   0.506823E+06  -0.185076E+03
   656   0.182788E+04   0.297771E+02   0.131924E+02   0.505339E+06  -0.182669E+03
   657   0.182051E+04   0.300404E+02   0.120286E+02   0.503862E+06  -0.180263E+03
   658   0.181314E+04   0.303015E+02   0.108402E+02   0.502390E+06  -0.177859E+03
   659   0.180609E+04   0.305596E+02   0.962860E+01   0.500924E+06  -0.175457E+03
   660   0.179912E+04   0.308140E+02   0.839430E+01   0.499464E+06  -0.173057E+03
   661   0.179225E+04   0.310653E+02   0.713865E+01   0.498010E+06  -0.170661E+03
   662   0.178555E+04   0.313142E+02   0.586001E+01   0.496562E+06  -0.168267E+03
   663   0.177895E+04   0.315599E+02   0.455972E+01   0.495120E+06  -0.165878E+03
   664   0.177252E+04   0.318009E+02   0.323983E+01   0.493683E+06  -0.163492E+03
   665   0.176619E+04   0.320387E+02   0.189946E+01   0.492252E+06  -0.161111E+03
   666   0.176003E+04   0.322732E+02   0.539930E+00   0.490827E+06  -0.158735E+03
   667   0.175406E+04   0.325037E+02  -0.838917E+00   0.489407E+06  -0.156364E+03
   668   0.174812E+04   0.327307E+02  -0.223649E+01   0.487993E+06  -0.153999E+03
   669   0.174251E+04   0.329535E+02  -0.365147E+01   0.486584E+06  -0.151639E+03
   670   0.173694E+04   0.331722E+02  -0.508252E+01   0.485182E+06  -0.149287E+03
   671   0.173163E+04   0.333881E+02  -0.653129E+01   0.483784E+06  -0.146940E+03
   672   0.172636E+04   0.335982E+02  -0.799643E+01   0.482393E+06  -0.144602E+03
   673   0.172135E+04   0.338054E+02  -0.947590E+01   0.481007E+06  -0.142270E+03
   674   0.171647E+04   0.340075E+02  -0.109706E+02   0.479626E+06  -0.139947E+03
   675   0.171178E+04   0.342051E+02  -0.124799E+02   0.478251E+06  -0.137632E+03
   676   0.170721E+04   0.343983E+02  -0.140017E+02   0.476881E+06  -0.135326E+03
   677   0.170284E+04   0.345869E+02  -0.155371E+02   0.475517E+06  -0.133030E+03
   678   0.169868E+04   0.347703E+02  -0.170852E+02   0.474158E+06  -0.130742E+03
   679   0.169464E+04   0.349497E+02  -0.186450E+02   0.472804E+06  -0.128465E+03
   680   0.169089E+04   0.351246E+02  -0.202164E+02   0.471456E+06  -0.126198E+03
   681   0.168726E+04   0.352939E+02  -0.217974E+02   0.470112E+06  -0.123942E+03
   682   0.168378E+04   0.354578E+02  -0.233897E+02   0.468775E+06  -0.121697E+03
   683   0.168058E+04   0.356184E+02  -0.249927E+02   0.467442E+06  -0.119463E+03
   684   0.167744E+04   0.357719E+02  -0.266043E+02   0.466115E+06  -0.117242E+03
   685   0.167445E+04   0.359212E+02  -0.282247E+02   0.464793E+06  -0.115032E+03
   686   0.167167E+04   0.360649E+02  -0.298451E+02   0.463476E+06  -0.112836E+03
   687   0.166919E+04   0.362044E+02  -0.314768E+02   0.462164E+06  -0.110652E+03
   688   0.166678E+04   0.363374E+02  -0.331177E+02   0.460857E+06  -0.108482E+03
   689   0.166459E+04   0.364653E+02  -0.347606E+02   0.459555E+06  -0.106326E+03
   690   0.166256E+04   0.365889E+02  -0.364130E+02   0.458259E+06  -0.104185E+03
   691   0.166075E+04   0.367051E+02  -0.380677E+02   0.456967E+06  -0.102057E+03
   692   0.165910E+04   0.368176E+02  -0.397249E+02   0.455681E+06  -0.999454E+02
   693   0.165769E+04   0.369241E+02  -0.413920E+02   0.454399E+06  -0.978489E+02
   694   0.165636E+04   0.370246E+02  -0.430545E+02   0.453122E+06  -0.957682E+02
   695   0.165533E+04   0.371212E+02  -0.447199E+02   0.451850E+06  -0.937037E+02
   696   0.165448E+04   0.372110E+02  -0.464032E+02   0.450584E+06  -0.916559E+02
   697   0.165378E+04   0.372954E+02  -0.480749E+02   0.449322E+06  -0.896251E+02
   698   0.165326E+04   0.373736E+02  -0.497500E+02   0.448064E+06  -0.876118E+02
   699   0.165291E+04   0.374470E+02  -0.514211E+02   0.446812E+06  -0.856163E+02
   700   0.165280E+04   0.375142E+02  -0.530960E+02   0.445564E+06  -0.836389E+02
   701   0.165286E+04   0.375757E+02  -0.547746E+02   0.444321E+06  -0.816802E+02
   702   0.165311E+04   0.376324E+02  -0.564420E+02   0.443083E+06  -0.797400E+02
   703   0.165353E+04   0.376826E+02  -0.581277E+02   0.441850E+06  -0.778186E+02
   704   0.165412E+04   0.377278E+02  -0.597944E+02   0.440621E+06  -0.759159E+02
   705   0.165483E+04   0.377664E+02  -0.614566E+02   0.439397E+06  -0.740319E+02
   706   0.165579E+04   0.377998E+02  -0.631217E+02   0.438178E+06  -0.721667E+02
   707   0.165686E+04   0.378273E+02  -0.647820E+02   0.436963E+06  -0.703203E+02
   708   0.165827E+04   0.378495E+02  -0.664224E+02   0.435753E+06  -0.684928E+02
   709   0.165971E+04   0.378656E+02  -0.680724E+02   0.434547E+06  -0.666841E+02
   710   0.166142E+04   0.378756E+02  -0.697096E+02   0.433346E+06  -0.648944E+02
   711   0.166325E+04   0.378802E+02  -0.713338E+02   0.432150E+06  -0.631237E+02
   712   0.166526E+04   0.378792E+02  -0.729595E+02   0.430958E+06  -0.613719E+02
   713   0.166755E+04   0.378719E+02  -0.745644E+02   0.429770E+06  -0.596392E+02
   714   0.166981E+04   0.378596E+02  -0.761630E+02   0.428587E+06  -0.579256E+02
   715   0.167234E+04   0.378410E+02  -0.777551E+02   0.427409E+06  -0.562310E+02
   716   0.167507E+04   0.378165E+02  -0.793332E+02   0.426234E+06  -0.545556E+02
   717   0.167792E+04   0.377870E+02  -0.808896E+02   0.425065E+06  -0.528994E+02
   718   0.168091E+04   0.377516E+02  -0.824464E+02   0.423899E+06  -0.512623E+02
   719   0.168410E+04   0.377088E+02  -0.839736E+02   0.422739E+06  -0.496445E+02
   720   0.168734E+04   0.376614E+02  -0.855008E+02   0.421582E+06  -0.480460E+02
   721   0.169095E+04   0.376095E+02  -0.869980E+02   0.420430E+06  -0.464669E+02
   722   0.169453E+04   0.375507E+02  -0.884799E+02   0.419282E+06  -0.449070E+02
   723   0.169833E+04   0.374871E+02  -0.899538E+02   0.418138E+06  -0.433666E+02
   724   0.170227E+04   0.374173E+02  -0.914119E+02   0.416999E+06  -0.418455E+02
   725   0.170635E+04   0.373427E+02  -0.928467E+02   0.415863E+06  -0.403440E+02
   726   0.171064E+04   0.372639E+02  -0.942580E+02   0.414733E+06  -0.388619E+02
   727   0.171501E+04   0.371779E+02  -0.956603E+02   0.413606E+06  -0.373994E+02
   728   0.171952E+04   0.370855E+02  -0.970387E+02   0.412483E+06  -0.359564E+02
   729   0.172417E+04   0.369887E+02  -0.984004E+02   0.411365E+06  -0.345330E+02
   730   0.172890E+04   0.368867E+02  -0.997377E+02   0.410251E+06  -0.331293E+02
   731   0.173393E+04   0.367781E+02  -0.101050E+03   0.409140E+06  -0.317452E+02
   732   0.173896E+04   0.366664E+02  -0.102338E+03   0.408034E+06  -0.303808E+02
   733   0.174422E+04   0.365479E+02  -0.103616E+03   0.406932E+06  -0.290362E+02
   734   0.174956E+04   0.364248E+02  -0.104854E+03   0.405835E+06  -0.277113E+02
   735   0.175506E+04   0.362955E+02  -0.106089E+03   0.404741E+06  -0.264063E+02
   736   0.176056E+04   0.361614E+02  -0.107283E+03   0.403651E+06  -0.251211E+02
   737   0.176630E+04   0.360233E+02  -0.108466E+03   0.402565E+06  -0.238558E+02
   738   0.177206E+04   0.358802E+02  -0.109609E+03   0.401483E+06  -0.226104E+02
   739   0.177798E+04   0.357315E+02  -0.110733E+03   0.400405E+06  -0.213850E+02
   740   0.178398E+04   0.355777E+02  -0.111837E+03   0.399331E+06  -0.201795E+02
   741   0.179016E+04   0.354181E+02  -0.112915E+03   0.398261E+06  -0.189941E+02
   742   0.179643E+04   0.352564E+02  -0.113959E+03   0.397195E+06  -0.178287E+02
   743   0.180280E+04   0.350902E+02  -0.114984E+03   0.396132E+06  -0.166835E+02
   744   0.180933E+04   0.349180E+02  -0.115973E+03   0.395074E+06  -0.155583E+02
   745   0.181590E+04   0.347413E+02  -0.116950E+03   0.394019E+06  -0.144534E+02
   746   0.182249E+04   0.345606E+02  -0.117877E+03   0.392968E+06  -0.133686E+02
   747   0.182918E+04   0.343745E+02  -0.118792E+03   0.391921E+06  -0.123041E+02
   748   0.183605E+04   0.341851E+02  -0.119678E+03   0.390878E+06  -0.112598E+02
   749   0.184303E+04   0.339894E+02  -0.120543E+03   0.389838E+06  -0.102359E+02
   750   0.185004E+04   0.337911E+02  -0.121373E+03   0.388802E+06  -0.923230E+01
   751   0.185716E+04   0.335878E+02  -0.122173E+03   0.387770E+06  -0.824896E+01
   752   0.186439E+04   0.333818E+02  -0.122938E+03   0.386741E+06  -0.728531E+01
   753   0.187165E+04   0.331701E+02  -0.123680E+03   0.385716E+06  -0.634067E+01
   754   0.187895E+04   0.329556E+02  -0.124385E+03   0.384695E+06  -0.541434E+01
   755   0.188643E+04   0.327369E+02  -0.125067E+03   0.383678E+06  -0.450563E+01
   756   0.189380E+04   0.325147E+02  -0.125719E+03   0.382664E+06  -0.361387E+01
   757   0.190142E+04   0.322896E+02  -0.126332E+03   0.381653E+06  -0.273835E+01
   758   0.190892E+04   0.320603E+02  -0.126913E+03   0.380646E+06  -0.187839E+01
   759   0.191661E+04   0.318273E+02  -0.127471E+03   0.379643E+06  -0.103330E+01
   760   0.192425E+04   0.315916E+02  -0.127996E+03   0.378643E+06  -0.202401E+00
   761   0.193193E+04   0.313530E+02  -0.128488E+03   0.377647E+06   0.615008E+00
   762   0.193978E+04   0.311115E+02  -0.128948E+03   0.376655E+06   0.141961E+01
   763   0.194752E+04   0.308679E+02  -0.129374E+03   0.375665E+06   0.221210E+01
   764   0.195537E+04   0.306206E+02  -0.129774E+03   0.374680E+06   0.299315E+01
   765   0.196317E+04   0.303704E+02  -0.130132E+03   0.373698E+06   0.376347E+01
   766   0.197107E+04   0.301188E+02  -0.130463E+03   0.372719E+06   0.452373E+01
   767   0.197893E+04   0.298650E+02  -0.130759E+03   0.371744E+06   0.527463E+01
   768   0.198682E+04   0.296083E+02  -0.131012E+03   0.370772E+06   0.601685E+01
   769   0.199474E+04   0.293486E+02  -0.131244E+03   0.369803E+06   0.675109E+01
   770   0.200261E+04   0.290881E+02  -0.131440E+03   0.368838E+06   0.747803E+01
   771   0.201051E+04   0.288254E+02  -0.131600E+03   0.367876E+06   0.819836E+01
   772   0.201837E+04   0.285612E+02  -0.131715E+03   0.366918E+06   0.891277E+01
   773   0.202625E+04   0.282954E+02  -0.131808E+03   0.365963E+06   0.962194E+01
   774   0.203409E+04   0.280281E+02  -0.131870E+03   0.365011E+06   0.103266E+02
   775   0.204203E+04   0.277592E+02  -0.131894E+03   0.364063E+06   0.110274E+02
   776   0.204977E+04   0.274895E+02  -0.131887E+03   0.363118E+06   0.117250E+02
   777   0.205754E+04   0.272182E+02  -0.131841E+03   0.362176E+06   0.124201E+02
   778   0.206548E+04   0.269461E+02  -0.131756E+03   0.361238E+06   0.131134E+02
   779   0.207315E+04   0.266731E+02  -0.131646E+03   0.360302E+06   0.138057E+02
   780   0.208085E+04   0.263977E+02  -0.131496E+03   0.359370E+06   0.144975E+02
   781   0.208858E+04   0.261236E+02  -0.131320E+03   0.358441E+06   0.151896E+02
   782   0.209617E+04   0.258479E+02  -0.131119E+03   0.357516E+06   0.158827E+02
   783   0.210380E+04   0.255720E+02  -0.130868E+03   0.356593E+06   0.165774E+02
   784   0.211137E+04   0.252959E+02  -0.130583E+03   0.355674E+06   0.172744E+02
   785   0.211882E+04   0.250188E+02  -0.130271E+03   0.354758E+06   0.179745E+02
   786   0.212629E+04   0.247415E+02  -0.129902E+03   0.353845E+06   0.186783E+02
   787   0.213364E+04   0.244648E+02  -0.129512E+03   0.352935E+06   0.193866E+02
   788   0.214094E+04   0.241870E+02  -0.129094E+03   0.352028E+06   0.200999E+02
   789   0.214818E+04   0.239082E+02  -0.128646E+03   0.351124E+06   0.208190E+02
   790   0.215545E+04   0.236321E+02  -0.128155E+03   0.350224E+06   0.215445E+02
   791   0.216259E+04   0.233549E+02  -0.127627E+03   0.349326E+06   0.222772E+02
   792   0.216967E+04   0.230790E+02  -0.127076E+03   0.348432E+06   0.230178E+02
   793   0.217663E+04   0.228042E+02  -0.126480E+03   0.347540E+06   0.237669E+02
   794   0.218347E+04   0.225298E+02  -0.125860E+03   0.346651E+06   0.245253E+02
   795   0.219024E+04   0.222550E+02  -0.125202E+03   0.345766E+06   0.252935E+02
   796   0.219712E+04   0.219822E+02  -0.124520E+03   0.344883E+06   0.260724E+02
   797   0.220371E+04   0.217089E+02  -0.123798E+03   0.344004E+06   0.268625E+02
   798   0.221025E+04   0.214375E+02  -0.123052E+03   0.343127E+06   0.276646E+02
   799   0.221674E+04   0.211671E+02  -0.122272E+03   0.342253E+06   0.284794E+02
   800   0.222317E+04   0.208971E+02  -0.121460E+03   0.341382E+06   0.293076E+02
   801   0.222947E+04   0.206289E+02  -0.120621E+03   0.340514E+06   0.301495E+02
   802   0.223556E+04   0.203618E+02  -0.119734E+03   0.339649E+06   0.310042E+02
   803   0.224175E+04   0.200951E+02  -0.118835E+03   0.338787E+06   0.318706E+02
   804   0.224772E+04   0.198312E+02  -0.117895E+03   0.337928E+06   0.327475E+02
   805   0.225370E+04   0.195685E+02  -0.116927E+03   0.337071E+06   0.336336E+02
   806   0.225947E+04   0.193071E+02  -0.115933E+03   0.336218E+06   0.345279E+02
   807   0.226509E+04   0.190486E+02  -0.114911E+03   0.335367E+06   0.354290E+02
   808   0.227057E+04   0.187924E+02  -0.113855E+03   0.334519E+06   0.363358E+02
   809   0.227606E+04   0.185383E+02  -0.112778E+03   0.333673E+06   0.372471E+02
   810   0.228132E+04   0.182866E+02  -0.111666E+03   0.332831E+06   0.381618E+02
   811   0.228643E+04   0.180373E+02  -0.110527E+03   0.331991E+06   0.390785E+02
   812   0.229146E+04   0.177918E+02  -0.109365E+03   0.331154E+06   0.399962E+02
   813   0.229634E+04   0.175474E+02  -0.108178E+03   0.330320E+06   0.409136E+02
   814   0.230120E+04   0.173069E+02  -0.106966E+03   0.329489E+06   0.418296E+02
   815   0.230584E+04   0.170691E+02  -0.105729E+03   0.328660E+06   0.427429E+02
   816   0.231024E+04   0.168346E+02  -0.104468E+03   0.327834E+06   0.436524E+02
   817   0.231455E+04   0.166029E+02  -0.103183E+03   0.327011E+06   0.445568E+02
   818   0.231885E+04   0.163754E+02  -0.101874E+03   0.326190E+06   0.454550E+02
   819   0.232290E+04   0.161507E+02  -0.100543E+03   0.325372E+06   0.463458E+02
   820   0.232686E+04   0.159297E+02  -0.991884E+02   0.324557E+06   0.472280E+02
   821   0.233057E+04   0.157115E+02  -0.978137E+02   0.323744E+06   0.481004E+02
   822   0.233419E+04   0.154986E+02  -0.964172E+02   0.322934E+06   0.489618E+02
   823   0.233763E+04   0.152888E+02  -0.949993E+02   0.322127E+06   0.498110E+02
   824   0.234082E+04   0.150835E+02  -0.935606E+02   0.321322E+06   0.506468E+02
   825   0.234397E+04   0.148814E+02  -0.921032E+02   0.320520E+06   0.514681E+02
   826   0.234687E+04   0.146847E+02  -0.906261E+02   0.319720E+06   0.522736E+02
   827   0.234959E+04   0.144914E+02  -0.891313E+02   0.318924E+06   0.530621E+02
   828   0.235227E+04   0.143028E+02  -0.876180E+02   0.318129E+06   0.538324E+02
   829   0.235469E+04   0.141191E+02  -0.860874E+02   0.317337E+06   0.545835E+02
   830   0.235699E+04   0.139396E+02  -0.845416E+02   0.316548E+06   0.553140E+02
   831   0.235910E+04   0.137643E+02  -0.829789E+02   0.315761E+06   0.560227E+02
   832   0.236102E+04   0.135934E+02  -0.814005E+02   0.314977E+06   0.567086E+02
   833   0.236282E+04   0.134275E+02  -0.798071E+02   0.314195E+06   0.573703E+02
   834   0.236434E+04   0.132661E+02  -0.781985E+02   0.313416E+06   0.580067E+02
   835   0.236581E+04   0.131106E+02  -0.765759E+02   0.312639E+06   0.586167E+02
   836   0.236693E+04   0.129590E+02  -0.749392E+02   0.311865E+06   0.591989E+02
   837   0.236800E+04   0.128126E+02  -0.732897E+02   0.311093E+06   0.597523E+02
   838   0.236886E+04   0.126716E+02  -0.716272E+02   0.310324E+06   0.602756E+02
   839   0.236944E+04   0.125354E+02  -0.699514E+02   0.309557E+06   0.607676E+02
   840   0.236995E+04   0.124053E+02  -0.682645E+02   0.308793E+06   0.612271E+02
   841   0.237025E+04   0.122794E+02  -0.665677E+02   0.308031E+06   0.616530E+02
   842   0.237034E+04   0.121583E+02  -0.648579E+02   0.307271E+06   0.620441E+02
   843   0.237029E+04   0.120429E+02  -0.631408E+02   0.306514E+06   0.623991E+02
   844   0.236994E+04   0.119332E+02  -0.614125E+02   0.305759E+06   0.627169E+02
   845   0.236952E+04   0.118278E+02  -0.596759E+02   0.305006E+06   0.629963E+02
   846   0.236896E+04   0.117298E+02  -0.579311E+02   0.304256E+06   0.632360E+02
   847   0.236824E+04   0.116354E+02  -0.561779E+02   0.303508E+06   0.634350E+02
   848   0.236729E+04   0.115470E+02  -0.544178E+02   0.302763E+06   0.635919E+02
   849   0.236605E+04   0.114638E+02  -0.526502E+02   0.302020E+06   0.637057E+02
   850   0.236479E+04   0.113867E+02  -0.508758E+02   0.301279E+06   0.637750E+02
   851   0.236323E+04   0.113150E+02  -0.490952E+02   0.300540E+06   0.637992E+02
   852   0.236150E+04   0.112495E+02  -0.473090E+02   0.299804E+06   0.637792E+02
   853   0.235962E+04   0.111888E+02  -0.455179E+02   0.299070E+06   0.637161E+02
   854   0.235750E+04   0.111344E+02  -0.437237E+02   0.298339E+06   0.636114E+02
   855   0.235513E+04   0.110857E+02  -0.419255E+02   0.297609E+06   0.634663E+02
   856   0.235275E+04   0.110413E+02  -0.401253E+02   0.296882E+06   0.632821E+02
   857   0.235005E+04   0.110034E+02  -0.383241E+02   0.296157E+06   0.630602E+02
   858   0.234718E+04   0.109729E+02  -0.365221E+02   0.295434E+06   0.628017E+02
   859   0.234414E+04   0.109453E+02  -0.347186E+02   0.294714E+06   0.625081E+02
   860   0.234100E+04   0.109246E+02  -0.329169E+02   0.293995E+06   0.621807E+02
   861   0.233761E+04   0.109099E+02  -0.311171E+02   0.293279E+06   0.618206E+02
   862   0.233405E+04   0.109007E+02  -0.293186E+02   0.292566E+06   0.614293E+02
   863   0.233030E+04   0.108977E+02  -0.275239E+02   0.291854E+06   0.610080E+02
   864   0.232638E+04   0.108996E+02  -0.257323E+02   0.291144E+06   0.605580E+02
   865   0.232212E+04   0.109078E+02  -0.239463E+02   0.290437E+06   0.600807E+02
   866   0.231805E+04   0.109218E+02  -0.221654E+02   0.289732E+06   0.595773E+02
