#    L    TT             EE             BB             TE          
   258   0.550130E+04   0.271354E+01   0.246209E-01   0.701492E+02
   259   0.548220E+04   0.280189E+01   0.248160E-01   0.717049E+02
   260   0.546269E+04   0.289239E+01   0.250108E-01   0.732574E+02
   261   0.544264E+04   0.298495E+01   0.252055E-01   0.747845E+02
   262   0.542204E+04   0.307982E+01   0.253999E-01   0.763083E+02
   263   0.540127E+04   0.317679E+01   0.255940E-01   0.778215E+02
   264   0.537986E+04   0.327592E+01   0.257879E-01   0.793167E+02
   265   0.535791E+04   0.337717E+01   0.259814E-01   0.807863E+02
   266   0.533563E+04   0.348077E+01   0.261746E-01   0.822527E+02
   267   0.531280E+04   0.358634E+01   0.263675E-01   0.836935E+02
   268   0.528956E+04   0.369428E+01   0.265600E-01   0.851237E+02
   269   0.526577E+04   0.380430E+01   0.267521E-01   0.865357E+02
   270   0.524172E+04   0.391647E+01   0.269437E-01   0.879295E+02
   271   0.521718E+04   0.403074E+01   0.271350E-01   0.893053E+02
   272   0.519239E+04   0.414742E+01   0.273258E-01   0.906554E+02
   273   0.516711E+04   0.426591E+01   0.275162E-01   0.919947E+02
   274   0.514149E+04   0.438683E+01   0.277061E-01   0.933011E+02
   275   0.511546E+04   0.450965E+01   0.278955E-01   0.945966E+02
   276   0.508917E+04   0.463462E+01   0.280844E-01   0.958591E+02
   277   0.506239E+04   0.476175E+01   0.282727E-01   0.971108E+02
   278   0.503534E+04   0.489096E+01   0.284606E-01   0.983294E+02
   279   0.500796E+04   0.502221E+01   0.286479E-01   0.995223E+02
   280   0.498023E+04   0.515548E+01   0.288346E-01   0.100704E+03
   281   0.495230E+04   0.529088E+01   0.290207E-01   0.101853E+03
   282   0.492388E+04   0.542811E+01   0.292063E-01   0.102977E+03
   283   0.489527E+04   0.556740E+01   0.293912E-01   0.104074E+03
   284   0.486638E+04   0.570870E+01   0.295755E-01   0.105146E+03
   285   0.483722E+04   0.585201E+01   0.297592E-01   0.106192E+03
   286   0.480771E+04   0.599719E+01   0.299423E-01   0.107206E+03
   287   0.477793E+04   0.614425E+01   0.301246E-01   0.108200E+03
   288   0.474794E+04   0.629320E+01   0.303063E-01   0.109162E+03
   289   0.471768E+04   0.644398E+01   0.304873E-01   0.110098E+03
   290   0.468722E+04   0.659645E+01   0.306676E-01   0.111008E+03
   291   0.465655E+04   0.675136E+01   0.308472E-01   0.111877E+03
   292   0.462537E+04   0.690761E+01   0.310260E-01   0.112728E+03
   293   0.459429E+04   0.706484E+01   0.312041E-01   0.113538E+03
   294   0.456285E+04   0.722454E+01   0.313814E-01   0.114330E+03
   295   0.453142E+04   0.738524E+01   0.315579E-01   0.115082E+03
   296   0.449964E+04   0.754843E+01   0.317336E-01   0.115807E+03
   297   0.446772E+04   0.771190E+01   0.319085E-01   0.116507E+03
   298   0.443551E+04   0.787787E+01   0.320826E-01   0.117166E+03
   299   0.440324E+04   0.804563E+01   0.322558E-01   0.117792E+03
   300   0.437075E+04   0.821370E+01   0.324281E-01   0.118385E+03
   301   0.433812E+04   0.838356E+01   0.325996E-01   0.118951E+03
   302   0.430543E+04   0.855449E+01   0.327702E-01   0.119492E+03
   303   0.427259E+04   0.872724E+01   0.329398E-01   0.119992E+03
   304   0.423961E+04   0.890182E+01   0.331086E-01   0.120450E+03
   305   0.420657E+04   0.907674E+01   0.332764E-01   0.120882E+03
   306   0.417338E+04   0.925276E+01   0.334432E-01   0.121281E+03
   307   0.414012E+04   0.942988E+01   0.336090E-01   0.121637E+03
   308   0.410680E+04   0.960961E+01   0.337739E-01   0.121974E+03
   309   0.407348E+04   0.978897E+01   0.339377E-01   0.122262E+03
   310   0.404002E+04   0.996872E+01   0.341005E-01   0.122523E+03
   311   0.400657E+04   0.101511E+02   0.342623E-01   0.122742E+03
   312   0.397312E+04   0.103331E+02   0.344231E-01   0.122933E+03
   313   0.393960E+04   0.105163E+02   0.345827E-01   0.123082E+03
   314   0.390608E+04   0.107007E+02   0.347413E-01   0.123204E+03
   315   0.387257E+04   0.108847E+02   0.348989E-01   0.123282E+03
   316   0.383907E+04   0.110699E+02   0.350553E-01   0.123325E+03
   317   0.380557E+04   0.112548E+02   0.352106E-01   0.123333E+03
   318   0.377207E+04   0.114417E+02   0.353648E-01   0.123305E+03
   319   0.373865E+04   0.116283E+02   0.355179E-01   0.123241E+03
   320   0.370531E+04   0.118153E+02   0.356698E-01   0.123149E+03
   321   0.367197E+04   0.120036E+02   0.358207E-01   0.123013E+03
   322   0.363871E+04   0.121909E+02   0.359704E-01   0.122841E+03
   323   0.360553E+04   0.123787E+02   0.361189E-01   0.122632E+03
   324   0.357242E+04   0.125677E+02   0.362663E-01   0.122380E+03
   325   0.353946E+04   0.127542E+02   0.364126E-01   0.122105E+03
   326   0.350651E+04   0.129428E+02   0.365577E-01   0.121779E+03
   327   0.347371E+04   0.131312E+02   0.367017E-01   0.121424E+03
   328   0.344105E+04   0.133186E+02   0.368445E-01   0.121038E+03
   329   0.340848E+04   0.135065E+02   0.369862E-01   0.120609E+03
   330   0.337605E+04   0.136936E+02   0.371268E-01   0.120141E+03
   331   0.334385E+04   0.138804E+02   0.372662E-01   0.119644E+03
   332   0.331172E+04   0.140679E+02   0.374046E-01   0.119116E+03
   333   0.327974E+04   0.142544E+02   0.375418E-01   0.118551E+03
   334   0.324799E+04   0.144408E+02   0.376779E-01   0.117947E+03
   335   0.321631E+04   0.146255E+02   0.378130E-01   0.117306E+03
   336   0.318485E+04   0.148101E+02   0.379469E-01   0.116633E+03
   337   0.315361E+04   0.149946E+02   0.380798E-01   0.115915E+03
   338   0.312253E+04   0.151775E+02   0.382117E-01   0.115173E+03
   339   0.309174E+04   0.153611E+02   0.383425E-01   0.114393E+03
   340   0.306110E+04   0.155430E+02   0.384723E-01   0.113588E+03
   341   0.303061E+04   0.157234E+02   0.386011E-01   0.112737E+03
   342   0.300041E+04   0.159045E+02   0.387289E-01   0.111854E+03
   343   0.297044E+04   0.160832E+02   0.388557E-01   0.110940E+03
   344   0.294076E+04   0.162612E+02   0.389816E-01   0.109993E+03
   345   0.291123E+04   0.164376E+02   0.391065E-01   0.109014E+03
   346   0.288200E+04   0.166140E+02   0.392305E-01   0.108011E+03
   347   0.285299E+04   0.167881E+02   0.393537E-01   0.106967E+03
   348   0.282427E+04   0.169607E+02   0.394759E-01   0.105891E+03
   349   0.279578E+04   0.171326E+02   0.395973E-01   0.104782E+03
   350   0.276758E+04   0.173022E+02   0.397179E-01   0.103648E+03
   351   0.273983E+04   0.174711E+02   0.398376E-01   0.102481E+03
   352   0.271215E+04   0.176385E+02   0.399566E-01   0.101280E+03
   353   0.268484E+04   0.178036E+02   0.400747E-01   0.100061E+03
   354   0.265776E+04   0.179673E+02   0.401922E-01   0.988013E+02
   355   0.263105E+04   0.181294E+02   0.403089E-01   0.975155E+02
   356   0.260465E+04   0.182900E+02   0.404248E-01   0.962109E+02
   357   0.257856E+04   0.184483E+02   0.405401E-01   0.948727E+02
   358   0.255285E+04   0.186036E+02   0.406547E-01   0.935154E+02
   359   0.252737E+04   0.187573E+02   0.407687E-01   0.921243E+02
   360   0.250227E+04   0.189095E+02   0.408820E-01   0.907102E+02
   361   0.247749E+04   0.190593E+02   0.409947E-01   0.892687E+02
   362   0.245309E+04   0.192068E+02   0.411068E-01   0.878025E+02
   363   0.242901E+04   0.193526E+02   0.412183E-01   0.863139E+02
   364   0.240533E+04   0.194947E+02   0.413293E-01   0.847989E+02
   365   0.238195E+04   0.196351E+02   0.414397E-01   0.832635E+02
   366   0.235898E+04   0.197731E+02   0.415496E-01   0.817044E+02
   367   0.233640E+04   0.199072E+02   0.416590E-01   0.801239E+02
   368   0.231407E+04   0.200397E+02   0.417680E-01   0.785233E+02
   369   0.229228E+04   0.201698E+02   0.418764E-01   0.769003E+02
   370   0.227083E+04   0.202967E+02   0.419844E-01   0.752599E+02
   371   0.224970E+04   0.204204E+02   0.420920E-01   0.735984E+02
   372   0.222897E+04   0.205417E+02   0.421991E-01   0.719199E+02
   373   0.220865E+04   0.206598E+02   0.423059E-01   0.702216E+02
   374   0.218873E+04   0.207755E+02   0.424123E-01   0.685069E+02
   375   0.216915E+04   0.208879E+02   0.425183E-01   0.667758E+02
   376   0.215005E+04   0.209979E+02   0.426239E-01   0.650281E+02
   377   0.213137E+04   0.211038E+02   0.427292E-01   0.632667E+02
   378   0.211302E+04   0.212065E+02   0.428343E-01   0.614884E+02
   379   0.209509E+04   0.213067E+02   0.429390E-01   0.596977E+02
   380   0.207765E+04   0.214044E+02   0.430434E-01   0.578922E+02
   381   0.206055E+04   0.214959E+02   0.431476E-01   0.560747E+02
   382   0.204379E+04   0.215862E+02   0.432515E-01   0.542459E+02
   383   0.202753E+04   0.216726E+02   0.433552E-01   0.524041E+02
   384   0.201177E+04   0.217549E+02   0.434587E-01   0.505530E+02
   385   0.199628E+04   0.218353E+02   0.435620E-01   0.486909E+02
   386   0.198128E+04   0.219117E+02   0.436652E-01   0.468199E+02
   387   0.196665E+04   0.219840E+02   0.437682E-01   0.449400E+02
   388   0.195244E+04   0.220530E+02   0.438710E-01   0.430524E+02
   389   0.193865E+04   0.221164E+02   0.439738E-01   0.411571E+02
